# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    180     46     48     90     52      0      0      -      -   1107   1597  27808      6      0   2752    440 
    1    174     45     47     89     52      0      0      -      -   1107   1597  27786      6      0   2426    467 
    0    237     48     44     80     42      0      0      -      -   1107   1462  27808      6      0   4885   3782 
    1    235     46     44     71     20      0      0      -      -   1107   1312  27786      6      0   5925   2745 
    0    186     49     43    100     19      0      0      -      -   1107   1432  27808      6      0   4735   2724 
    1    269     47     44    100     18      0      0      -      -   1107   1387  27786      6      0   5204   5361 
    0    210     49     44    100     18      0      0      -      -   1107   1395  27808      6      0   4786   4874 
    1    226     47     44    100     17      0      0      -      -   1107   1297  27786      6      0   5770   2674 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    173     49     44    100     18      0      0      -      -   1107   1365  27808      6      0   6012   3280 
    1    240     47     44    100     18      0      0      -      -   1107   1387  27786      6      0   1872    420 
    0    168     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2922    446 
    1    177     45     47     89     51      0      0      -      -   1107   1597  27786      6      0   2287    453 
    0    174     47     48     90     52      0      0      -      -   1107   1597  27808      6      0   2916    476 
    1    191     45     48     89     52      0      0      -      -   1107   1597  27786      6      0   2115    461 
    0    177     46     48     90     52      0      0      -      -   1107   1597  27808      6      0   2859    452 
    1    178     45     48     89     51      0      0      -      -   1107   1597  27786      6      0   2391    467 
    0    180     46     49     90     52      0      0      -      -   1107   1597  27808      6      0   2700    460 
    1    175     45     48     89     51      0      0      -      -   1107   1597  27786      6      0   2359    460 
    0    180     47     48     91     52      0      0      -      -   1107   1597  27808      6      0   2952    486 
    1    178     45     47     88     51      0      0      -      -   1107   1597  27786      6      0   2364    463 
    0    165     47     48     90     52      0      0      -      -   1107   1597  27808      6      0   3023    482 
    1    183     45     48     88     51      0      0      -      -   1107   1597  27786      6      0   2306    460 
    0    167     46     48     90     52      0      0      -      -   1107   1597  27808      6      0   3000    476 
    1    184     45     48     89     52      0      0      -      -   1107   1597  27786      6      0   2287    462 
    0    165     47     48     90     52      0      0      -      -   1107   1597  27808      6      0   2852    478 
    1    182     45     47     88     51      0      0      -      -   1107   1597  27786      6      0   2304    461 
    0    177     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2948    485 
    1    180     45     48     89     52      0      0      -      -   1107   1597  27786      6      0   2352    460 
    0    169     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2958    481 
    1    181     45     47     89     52      0      0      -      -   1107   1597  27786      6      0   2360    464 
    0    182     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2797    475 
    1    179     45     48     89     52      0      0      -      -   1107   1597  27786      6      0   2371    458 
    0    177     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2922    468 
    1    177     45     48     89     52      0      0      -      -   1107   1597  27786      6      0   2404    478 
    0    174     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2846    482 
    1    188     45     48     89     52      0      0      -      -   1107   1597  27786      6      0   2405    474 
    0    174     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2914    472 
    1    194     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2199    468 
    0    172     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2915    473 
    1    187     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2307    459 
    0    179     47     49     91     52      0      0      -      -   1107   1597  27808      6      0   2987    480 
    1    181     45     48     89     52      0      0      -      -   1107   1597  27786      6      0   2356    461 
    0    179     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2895    470 
    1    192     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2393    471 
    0    176     49     44    100     17      0      0      -      -   1107   1342  27808      6      0   4252   2705 
    1    245     47     45    100     17      0      0      -      -   1107   1305  27786      6      0   4801   5167 
    0    221     50     45    100     18      0      0      -      -   1107   1440  27808      6      0   5944   2588 
    1    246     47     45    100     18      0      0      -      -   1107   1342  27786      6      0   5660   2753 
    0    264     50     45     96     18      0      0      -      -   1107   1380  27808      6      0   4705   2991 
    1    204     48     45     96     17      0      0      -      -   1107   1297  27786      6      0   4729   2717 
    0    170     48     49     90     53      0      0      -      -   1107   1597  27808      6      0   2906    476 
    1    184     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2162    425 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    175     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2834    438 
    1    170     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2410    467 
    0    179     47     50     90     52      0      0      -      -   1107   1597  27808      6      0   2841    487 
    1    177     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2356    458 
    0    167     47     49     90     51      0      0      -      -   1107   1597  27808      6      0   2920    478 
    1    182     46     48     89     51      0      0      -      -   1107   1597  27786      6      0   2304    457 
    0    171     47     50     90     52      0      0      -      -   1107   1597  27808      6      0   2961    477 
    1    184     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2296    448 
    0    169     47     50     90     52      0      0      -      -   1107   1597  27808      6      0   2848    476 
    1    190     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2204    458 
    0    172     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2927    476 
    1    191     46     48     89     51      0      0      -      -   1107   1597  27786      6      0   2110    452 
    0    172     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2949    476 
    1    187     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2202    461 
    0    165     47     49     89     51      0      0      -      -   1107   1597  27808      6      0   2885    476 
    1    187     46     48     89     51      0      0      -      -   1107   1597  27786      6      0   2273    457 
    0    173     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   3001    487 
    1    183     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2292    451 
    0    182     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2760    483 
    1    180     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2365    465 
    0    180     47     49     90     51      0      0      -      -   1107   1597  27808      6      0   2914    458 
    1    179     46     48     88     51      0      0      -      -   1107   1597  27786      6      0   2359    470 
    0    175     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2871    465 
    1    188     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2150    470 
    0    172     47     50     90     52      0      0      -      -   1107   1597  27808      6      0   2964    482 
    1    191     46     48     89     52      0      0      -      -   1107   1597  27786      6      0   2212    461 
    0    167     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2910    481 
    1    182     46     48     88     52      0      0      -      -   1107   1597  27786      6      0   2318    461 
    0    184     47     50     90     52      0      0      -      -   1107   1597  27808      6      0   2666    483 
    1    181     46     49     89     52      0      0      -      -   1107   1597  27786      6      0   2348    456 
    0    177     47     49     90     52      0      0      -      -   1107   1597  27808      6      0   2929    460 
    1    188     46     48     88     51      0      0      -      -   1107   1597  27786      6      0   2288    464 
    0    167     47     50     90     52      0      0      -      -   1107   1597  27808      6      0   2021      0 
    1     62     44     45     89     51      0      0      -      -   1107   1597  27786      6      0      0      0 
    0     56     42     41      0      0      0      0      -      -   1107   1597  27808      6      0      0      0 
    1     60     41     41      0      0      0      0      -      -   1107   1597  27786      6      0      0      0 
