# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    161     43     44     88     49      0      0      -      -   1107   1597  32036      6      0    507    426 
    1    177     41     43     85     48      0      0      -      -   1107   1597  32014      6      0    434    485 
    0    155     43     45     87     49      0      0      -      -   1107   1597  32036      6      0    506    419 
    1    174     41     43     86     49      0      0      -      -   1107   1597  32014      6      0    420    507 
    0    166     43     45     88     49      0      0      -      -   1107   1597  32036      6      0    487    374 
    1    158     41     43     86     49      0      0      -      -   1107   1597  32014      6      0    439    479 
    0    164     43     44     87     49      0      0      -      -   1107   1597  32036      6      0    501    402 
    1    170     41     43     86     49      0      0      -      -   1107   1597  32014      6      0    431    472 
    0    153     43     45     88     49      0      0      -      -   1107   1597  32036      6      0    499    407 
    1    170     41     43     86     48      0      0      -      -   1107   1597  32014      6      0    438    479 
    0    156     43     45     87     48      0      0      -      -   1107   1597  32036      6      0    493    412 
    1    172     41     43     86     48      0      0      -      -   1107   1597  32014      6      0    429    507 
    0    151     43     44     87     48      0      0      -      -   1107   1597  32036      6      0    487    407 
    1    165     41     43     85     48      0      0      -      -   1107   1597  32014      6      0    425    467 
    0    135     45     42    100     20      0      0      -      -   1107   1395  32036      6      0    574    407 
    1    137     42     42     91     33      0      0      -      -   1107   1545  32014      6      0    497    499 
    0    161     43     45     90     50      0      0      -      -   1107   1597  32036      6      0    526    437 
    1    174     41     44     87     49      0      0      -      -   1107   1597  32014      6      0    441    499 
    0    167     43     45     89     50      0      0      -      -   1107   1597  32036      6      0    526    434 
    1    167     41     43     87     49      0      0      -      -   1107   1597  32014      6      0    458    499 
    0    166     43     46     89     50      0      0      -      -   1107   1597  32036      6      0    521    408 
    1    164     41     44     88     50      0      0      -      -   1107   1597  32014      6      0    465    492 
    0    169     43     46     89     50      0      0      -      -   1107   1597  32036      6      0    534    426 
    1    166     42     44     87     49      0      0      -      -   1107   1597  32014      6      0    458    498 
    0    162     43     46     90     50      0      0      -      -   1107   1597  32036      6      0    527    434 
    1    175     42     44     87     49      0      0      -      -   1107   1597  32014      6      0    404    501 
    0    170     44     46     89     50      0      0      -      -   1107   1597  32036      6      0    545    403 
    1    161     42     44     88     50      0      0      -      -   1107   1597  32014      6      0    458    498 
    0    159     44     46     90     51      0      0      -      -   1107   1597  32036      6      0    520    427 
    1    175     42     44     88     50      0      0      -      -   1107   1597  32014      6      0    406    453 
    0    162     44     45     89     50      0      0      -      -   1107   1597  32036      6      0    520    433 
    1    177     42     44     88     50      0      0      -      -   1107   1597  32014      6      0    414    500 
    0    167     44     45     89     50      0      0      -      -   1107   1597  32036      6      0    521    433 
    1    175     42     44     87     50      0      0      -      -   1107   1597  32014      6      0    456    498 
    0    166     44     46     89     50      0      0      -      -   1107   1597  32036      6      0    521    438 
    1    178     42     44     88     50      0      0      -      -   1107   1597  32014      6      0    442    493 
    0    165     44     45     90     51      0      0      -      -   1107   1597  32036      6      0    520    426 
    1    176     42     44     88     50      0      0      -      -   1107   1597  32014      6      0    398    473 
    0    167     44     46     89     50      0      0      -      -   1107   1597  32036      6      0    519    427 
    1    172     42     44     88     50      0      0      -      -   1107   1597  32014      6      0    451    493 
    0    166     44     46     90     50      0      0      -      -   1107   1597  32036      6      0    520    427 
    1    178     42     44     88     50      0      0      -      -   1107   1597  32014      6      0    419    487 
    0    168     44     46     89     49      0      0      -      -   1107   1597  32036      6      0    513    414 
    1    176     42     44     87     49      0      0      -      -   1107   1597  32014      6      0    435    486 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    158     44     46     88     49      0      0      -      -   1107   1597  32036      6      0    506    413 
    1    170     42     44     88     49      0      0      -      -   1107   1597  32014      6      0    438    480 
    0    161     44     46     90     49      0      0      -      -   1107   1597  32036      6      0    500    414 
    1    174     42     44     87     49      0      0      -      -   1107   1597  32014      6      0    438    460 
    0    232     46     43     81     27      0      0      -      -   1107   1477  32036      6      0   5440   3911 
    1    239     44     42     84     18      0      0      -      -   1107   1410  32014      6      0   5995   4380 
    0    162     44     46     89     49      0      0      -      -   1107   1597  32036      6      0    526    439 
    1    174     42     45     88     50      0      0      -      -   1107   1597  32014      6      0    458    498 
    0    164     44     47     90     50      0      0      -      -   1107   1597  32036      6      0    527    435 
    1    168     42     44     87     49      0      0      -      -   1107   1597  32014      6      0    458    504 
    0    165     44     46     90     50      0      0      -      -   1107   1597  32036      6      0    526    433 
    1    159     42     45     87     49      0      0      -      -   1107   1597  32014      6      0    459    499 
    0    156     44     46     90     50      0      0      -      -   1107   1597  32036      6      0    532    433 
    1    172     42     45     88     50      0      0      -      -   1107   1597  32014      6      0    446    508 
    0    165     44     46     90     50      0      0      -      -   1107   1597  32036      6      0    528    375 
    1    155     43     45     87     50      0      0      -      -   1107   1597  32014      6      0    458    498 
    0    152     44     47     89     50      0      0      -      -   1107   1597  32036      6      0    534    426 
    1    170     42     45     88     50      0      0      -      -   1107   1597  32014      6      0    453    540 
    0    162     44     46     90     50      0      0      -      -   1107   1597  32036      6      0    527    433 
    1    175     43     45     88     50      0      0      -      -   1107   1597  32014      6      0    434    497 
    0    165     44     46     89     50      0      0      -      -   1107   1597  32036      6      0    519    408 
    1    166     43     45     88     50      0      0      -      -   1107   1597  32014      6      0    459    500 
    0    168     44     47     89     50      0      0      -      -   1107   1597  32036      6      0    536    402 
    1    164     43     45     88     50      0      0      -      -   1107   1597  32014      6      0    462    493 
    0    170     44     46     90     51      0      0      -      -   1107   1597  32036      6      0    482    427 
    1    165     43     45     87     50      0      0      -      -   1107   1597  32014      6      0    459    499 
    0    170     44     47     90     51      0      0      -      -   1107   1597  32036      6      0    538    409 
    1    164     43     45     87     49      0      0      -      -   1107   1597  32014      6      0    452    491 
    0    167     44     46     90     50      0      0      -      -   1107   1597  32036      6      0    521    395 
    1    166     43     45     87     50      0      0      -      -   1107   1597  32014      6      0    452    492 
    0    172     44     46     88     49      0      0      -      -   1107   1597  32036      6      0    520    420 
    1    170     43     45     88     50      0      0      -      -   1107   1597  32014      6      0    445    493 
    0    157     45     46     90     50      0      0      -      -   1107   1597  32036      6      0    514    420 
    1    174     43     45     87     49      0      0      -      -   1107   1597  32014      6      0    445    528 
    0    153     45     47     90     50      0      0      -      -   1107   1597  32036      6      0    514    413 
    1    172     43     45     87     49      0      0      -      -   1107   1597  32014      6      0    438    483 
    0    164     44     46     90     50      0      0      -      -   1107   1597  32036      6      0    508    414 
    1    180     43     45     88     49      0      0      -      -   1107   1597  32014      6      0    440    486 
    0    170     45     47     90     49      0      0      -      -   1107   1597  32036      6      0    543    376 
    1    162     43     45     87     49      0      0      -      -   1107   1597  32014      6      0    438    478 
    0    167     45     47     90     50      0      0      -      -   1107   1597  32036      6      0    513    376 
    1    159     43     45     87     50      0      0      -      -   1107   1597  32014      6      0    465    505 
    0    159     45     47     89     49      0      0      -      -   1107   1597  32036      6      0    527    440 
    1    173     43     45     88     50      0      0      -      -   1107   1597  32014      6      0    419    460 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0    171     45     47     89     49      0      0      -      -   1107   1597  32036      6      0    481    439 
    1    164     43     46     88     50      0      0      -      -   1107   1597  32014      6      0    466    506 
    0    164     45     47     89     50      0      0      -      -   1107   1597  32036      6      0    527    427 
    1    176     43     46     87     49      0      0      -      -   1107   1597  32014      6      0    442    498 
    0    159     45     47     90     50      0      0      -      -   1107   1597  32036      6      0    533    426 
    1    171     43     45     87     49      0      0      -      -   1107   1597  32014      6      0    460    514 
    0    168     45     47     89     50      0      0      -      -   1107   1597  32036      6      0    529    394 
    1    163     43     46     88     50      0      0      -      -   1107   1597  32014      6      0    451    501 
    0    167     45     47     89     50      0      0      -      -   1107   1597  32036      6      0    521    440 
    1    170     43     46     87     49      0      0      -      -   1107   1597  32014      6      0    458    498 
    0    159     45     47     89     50      0      0      -      -   1107   1597  32036      6      0    527    426 
    1    176     43     46     88     50      0      0      -      -   1107   1597  32014      6      0    398    466 
    0    168     45     46     89     50      0      0      -      -   1107   1597  32036      6      0    520    433 
    1    176     43     46     88     50      0      0      -      -   1107   1597  32014      6      0    460    494 
    0    171     45     46     90     51      0      0      -      -   1107   1597  32036      6      0    502    377 
    1    162     43     46     88     50      0      0      -      -   1107   1597  32014      6      0    458    493 
    0    174     45     47     90     51      0      0      -      -   1107   1597  32036      6      0    474    426 
    1    167     43     46     88     50      0      0      -      -   1107   1597  32014      6      0    452    500 
    0    174     45     47     89     50      0      0      -      -   1107   1597  32036      6      0    500    413 
    1    166     43     46     88     50      0      0      -      -   1107   1597  32014      6      0    459    498 
    0    168     45     47     90     50      0      0      -      -   1107   1597  32036      6      0    519    413 
    1    179     44     46     88     50      0      0      -      -   1107   1597  32014      6      0    428    493 
    0    175     45     47     90     50      0      0      -      -   1107   1597  32036      6      0    481    421 
    1    166     43     46     87     49      0      0      -      -   1107   1597  32014      6      0    446    486 
    0    173     45     47     90     50      0      0      -      -   1107   1597  32036      6      0    501    420 
    1    168     44     46     87     49      0      0      -      -   1107   1597  32014      6      0    445    483 
    0    169     45     47     90     50      0      0      -      -   1107   1597  32036      6      0    507    407 
    1    172     44     46     87     49      0      0      -      -   1107   1597  32014      6      0    445    479 
    0    157     45     48     90     49      0      0      -      -   1107   1597  32036      6      0    506    413 
    1    171     44     45     88     49      0      0      -      -   1107   1597  32014      6      0    438    479 
    0     58     41     40      0      0      0      0      -      -   1107   1597  32036      6      0      0      0 
    1     59     40     39      0      0      0      0      -      -   1107   1597  32014      6      0      0      0 
