# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     50     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      1 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      1 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      1 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35883  35884      0      0      0 
    0     49     33     39      0      0      0      0      0      0   1215   1095  35903  35904      0     28      7 
    0     64     34     40      0      0      0      0      0      0   1215   1410  35903  35904      0      0      1 
    0     64     34     39      0      0      0      0      0      0   1215   1410  35903  35904      0      0      0 
